customer_id,name,age,occupation,dependents,monthly_income,monthly_expense,monthly_savings,savings_rate,existing_investment_value,equity_pct_current,debt_pct_current,sip_active,sip_amount,sip_missed_last_6m,txn_volatility,credit_card_utilization_pct,goal_horizon_years,risk_label
SAARTHI103508,Pooja Bhatt,24,self_employed,1,60700.0,28100.0,32600.0,0.5371,1695600.0,46.7,42.7,1,6800.0,0,0.299,51.1,1.0,aggressive
SAARTHI103509,Aditya Bhatt,35,salaried,0,48600.0,27300.0,21300.0,0.4383,321700.0,0.0,99.9,1,11100.0,1,0.269,37.7,10.3,moderate
SAARTHI103510,Shreya Kulkarni,59,salaried,4,69000.0,43200.0,25800.0,0.3739,710200.0,36.4,61.5,0,0.0,0,0.359,65.5,1.0,conservative
SAARTHI103511,Sanjay Desai,44,salaried,0,63300.0,36200.0,27100.0,0.4281,951500.0,76.3,22.3,1,14300.0,0,0.269,93.2,19.6,moderate
SAARTHI103512,Shreya Patel,27,salaried,1,64100.0,38400.0,25700.0,0.4009,1674200.0,38.5,56.4,1,11800.0,1,0.341,37.7,1.0,moderate
SAARTHI103513,Kavya Rao,27,salaried,1,52500.0,31000.0,21500.0,0.4095,2334200.0,6.6,83.2,0,0.0,0,0.402,40.5,8.1,aggressive
SAARTHI103514,Meera Sharma,32,salaried,1,38600.0,14900.0,23700.0,0.614,408100.0,54.0,31.9,1,14000.0,0,0.126,24.5,8.4,aggressive
SAARTHI103515,Kavya Kulkarni,59,business_owner,1,88000.0,43700.0,44300.0,0.5034,951500.0,55.5,43.2,0,0.0,0,0.127,41.6,11.4,moderate
SAARTHI103516,Anjali Iyer,28,salaried,3,103300.0,71800.0,31500.0,0.3049,2127500.0,30.5,61.9,1,8500.0,0,0.32,5.8,4.0,moderate
SAARTHI103517,Sanjay Rao,57,salaried,4,76400.0,50000.0,26400.0,0.3455,1702700.0,40.1,54.3,1,11400.0,0,0.378,72.3,15.4,conservative
SAARTHI103518,Manish Nair,48,salaried,0,82700.0,41300.0,41400.0,0.5006,1578300.0,28.1,65.9,1,10600.0,0,0.321,15.6,12.0,aggressive
SAARTHI103519,Manish Menon,57,salaried,1,82700.0,30600.0,52100.0,0.63,984800.0,55.5,43.5,0,0.0,0,0.167,24.7,10.3,aggressive
SAARTHI103520,Vikram Joshi,54,salaried,2,74200.0,52900.0,21300.0,0.2871,1742600.0,46.1,49.6,1,12000.0,1,0.408,51.1,5.9,conservative
SAARTHI103521,Shreya Das,34,salaried,1,52900.0,22400.0,30500.0,0.5766,532200.0,21.7,74.5,1,17000.0,0,0.455,73.8,13.7,aggressive
SAARTHI103522,Rohit Desai,54,salaried,3,88900.0,36000.0,52900.0,0.5951,1142700.0,44.8,44.4,1,20400.0,0,0.203,24.3,17.6,aggressive
SAARTHI103523,Priya Reddy,28,self_employed,1,63900.0,29600.0,34300.0,0.5368,324900.0,30.3,60.1,1,13400.0,0,0.224,40.2,26.6,aggressive
SAARTHI103524,Arjun Das,33,salaried,2,55100.0,17600.0,37500.0,0.6806,1065100.0,74.2,16.3,1,16000.0,0,0.27,47.8,4.2,aggressive
SAARTHI103525,Sneha Kulkarni,30,business_owner,2,45700.0,20200.0,25500.0,0.558,1582600.0,62.9,29.3,1,6000.0,0,0.275,29.1,9.0,aggressive
SAARTHI103526,Kavya Das,27,salaried,1,52200.0,37900.0,14300.0,0.2739,588800.0,42.6,52.3,1,4300.0,2,0.437,46.9,1.0,conservative
SAARTHI103527,Priya Das,25,salaried,3,41600.0,22900.0,18700.0,0.4495,738900.0,46.6,49.7,0,0.0,0,0.328,11.0,13.3,aggressive
SAARTHI103528,Sneha Patel,29,business_owner,3,51500.0,23500.0,28000.0,0.5437,1529200.0,65.3,34.5,0,0.0,0,0.262,32.5,1.0,moderate
SAARTHI103529,Aditya Joshi,26,self_employed,2,144500.0,78400.0,66100.0,0.4574,4832400.0,41.5,56.3,1,18900.0,0,0.248,72.9,11.5,aggressive
SAARTHI103530,Neha Nair,36,salaried,2,32700.0,15000.0,17700.0,0.5413,253600.0,60.2,36.5,1,8100.0,0,0.151,62.1,17.2,aggressive
SAARTHI103531,Rahul Gupta,24,self_employed,4,66800.0,47300.0,19500.0,0.2919,1356800.0,74.5,10.9,0,0.0,0,0.449,39.4,6.1,conservative
SAARTHI103532,Anjali Iyer,24,salaried,4,29000.0,15900.0,13100.0,0.4517,1277700.0,35.2,50.2,1,4300.0,0,0.359,23.7,3.0,moderate
SAARTHI103533,Rohit Patel,60,salaried,4,76800.0,50300.0,26500.0,0.3451,1056500.0,77.9,10.6,1,15200.0,0,0.31,43.4,16.5,conservative
SAARTHI103534,Isha Reddy,25,self_employed,0,136700.0,47400.0,89300.0,0.6533,2602500.0,72.1,18.7,1,45600.0,0,0.282,9.7,15.3,aggressive
SAARTHI103535,Karan Desai,24,self_employed,4,29200.0,25200.0,4000.0,0.137,333500.0,50.0,40.0,1,1800.0,0,0.34,47.9,1.8,conservative
SAARTHI103536,Arjun Menon,23,salaried,4,29900.0,20200.0,9700.0,0.3244,525900.0,36.1,54.9,0,0.0,0,0.162,39.5,9.4,moderate
SAARTHI103537,Ritu Desai,27,salaried,4,44300.0,27300.0,17000.0,0.3837,89300.0,49.7,40.6,0,0.0,0,0.185,37.5,3.5,moderate
SAARTHI103538,Suresh Chatterjee,42,salaried,3,45400.0,25400.0,20000.0,0.4405,300300.0,40.1,56.6,1,9500.0,0,0.286,43.1,15.6,moderate
SAARTHI103539,Neha Kulkarni,54,salaried,1,88500.0,39400.0,49100.0,0.5548,1012600.0,29.1,56.2,1,21200.0,0,0.267,55.7,11.1,moderate
SAARTHI103540,Manish Verma,50,business_owner,3,70900.0,36600.0,34300.0,0.4838,2218300.0,55.6,33.1,0,0.0,0,0.296,22.5,18.4,aggressive
SAARTHI103541,Rahul Chatterjee,44,salaried,2,73700.0,34600.0,39100.0,0.5305,635500.0,24.5,72.0,1,10400.0,0,0.443,65.5,4.2,moderate
SAARTHI103542,Anjali Verma,25,salaried,4,24800.0,19400.0,5400.0,0.2177,623100.0,38.2,54.1,0,0.0,0,0.312,75.4,10.0,conservative
SAARTHI103543,Shreya Iyer,52,salaried,1,44800.0,19900.0,24900.0,0.5558,243000.0,38.5,49.7,1,13900.0,0,0.218,92.3,10.3,moderate
SAARTHI103544,Vikram Verma,23,salaried,3,37100.0,14600.0,22500.0,0.6065,798000.0,17.7,68.6,0,0.0,0,0.284,49.4,10.7,aggressive
SAARTHI103545,Pooja Menon,46,salaried,3,41400.0,19900.0,21500.0,0.5193,85000.0,58.2,36.0,1,9400.0,0,0.166,77.0,5.8,conservative
SAARTHI103546,Suresh Rao,37,business_owner,4,116200.0,82900.0,33300.0,0.2866,3385800.0,40.4,52.3,1,18600.0,1,0.341,70.8,1.0,conservative
SAARTHI103547,Rohit Reddy,56,self_employed,0,53300.0,22800.0,30500.0,0.5722,444800.0,71.0,24.4,1,6300.0,0,0.219,47.7,15.1,aggressive
SAARTHI103548,Rahul Bhatt,33,self_employed,4,36800.0,22700.0,14100.0,0.3832,1507700.0,40.1,54.3,1,8300.0,0,0.333,20.6,8.9,moderate
SAARTHI103549,Ritu Bhatt,46,salaried,1,69900.0,42000.0,27900.0,0.3991,2870400.0,36.9,59.7,1,15400.0,0,0.294,66.7,5.4,conservative
SAARTHI103550,Neha Joshi,39,salaried,4,46100.0,25800.0,20300.0,0.4403,1169700.0,26.9,72.7,0,0.0,0,0.291,51.5,5.6,conservative
SAARTHI103551,Karan Rao,42,salaried,0,38300.0,19400.0,18900.0,0.4935,146000.0,45.8,48.0,0,0.0,0,0.352,84.5,4.0,conservative
SAARTHI103552,Manish Menon,58,salaried,1,132900.0,57800.0,75100.0,0.5651,1596400.0,45.9,47.0,1,41100.0,0,0.351,60.0,1.0,conservative
SAARTHI103553,Isha Patel,49,salaried,3,49900.0,31800.0,18100.0,0.3627,3465400.0,59.8,28.5,1,4900.0,1,0.499,71.0,15.4,conservative
SAARTHI103554,Anjali Singh,38,self_employed,2,53700.0,27100.0,26600.0,0.4953,1386100.0,46.3,45.9,0,0.0,0,0.358,32.4,13.2,moderate
SAARTHI103555,Isha Iyer,39,business_owner,3,64800.0,36500.0,28300.0,0.4367,2694200.0,86.9,8.2,0,0.0,0,0.282,51.6,1.1,conservative
SAARTHI103556,Nikhil Desai,49,salaried,2,79600.0,48900.0,30700.0,0.3857,543900.0,54.1,39.0,1,16900.0,1,0.255,5.0,24.9,moderate
SAARTHI103557,Manish Menon,35,salaried,0,61100.0,31600.0,29500.0,0.4828,1382600.0,25.3,62.8,0,0.0,0,0.329,57.5,4.2,moderate
SAARTHI103558,Rahul Patel,28,self_employed,3,34700.0,19800.0,14900.0,0.4294,769100.0,23.6,69.2,1,7500.0,0,0.437,73.2,13.5,moderate
SAARTHI103559,Karan Gupta,40,salaried,2,50900.0,25300.0,25600.0,0.5029,470200.0,55.7,36.0,1,6800.0,1,0.372,75.6,9.8,conservative
SAARTHI103560,Ritu Patel,24,business_owner,2,47500.0,32500.0,15000.0,0.3158,1268300.0,24.6,72.8,1,4500.0,0,0.259,40.9,2.2,moderate
SAARTHI103561,Neha Iyer,28,salaried,1,61600.0,33800.0,27800.0,0.4513,816700.0,56.9,43.0,1,14900.0,0,0.343,6.1,12.5,aggressive
SAARTHI103562,Ananya Joshi,38,salaried,4,38100.0,22700.0,15400.0,0.4042,293400.0,62.9,23.2,1,5500.0,0,0.329,35.1,7.5,conservative
SAARTHI103563,Ananya Chatterjee,53,salaried,3,127400.0,67000.0,60400.0,0.4741,3398500.0,63.4,32.6,1,24800.0,2,0.393,43.8,5.4,conservative
SAARTHI103564,Kavya Chatterjee,52,business_owner,0,69400.0,37600.0,31800.0,0.4582,145300.0,27.6,67.2,1,15600.0,0,0.328,54.8,18.9,moderate
SAARTHI103565,Manish Rao,32,salaried,0,49000.0,22600.0,26400.0,0.5388,509500.0,63.4,34.9,1,7100.0,1,0.313,0.0,14.7,aggressive
SAARTHI103566,Isha Bhatt,38,self_employed,0,40100.0,17500.0,22600.0,0.5636,184300.0,51.5,40.8,1,7300.0,0,0.179,41.4,15.3,aggressive
SAARTHI103567,Meera Iyer,27,salaried,0,26900.0,12400.0,14500.0,0.539,550700.0,32.8,56.1,1,4800.0,0,0.36,21.4,9.7,aggressive
SAARTHI103568,Pooja Das,51,salaried,3,53200.0,32700.0,20500.0,0.3853,1875300.0,41.8,47.9,0,0.0,0,0.187,79.1,11.3,conservative
SAARTHI103569,Aarav Menon,31,business_owner,3,42500.0,24600.0,17900.0,0.4212,135800.0,54.4,32.8,0,0.0,0,0.315,0.0,9.0,aggressive
SAARTHI103570,Rohit Desai,53,salaried,2,61200.0,39700.0,21500.0,0.3513,397600.0,31.5,64.2,0,0.0,0,0.268,70.3,12.8,conservative
SAARTHI103571,Rohit Nair,54,salaried,2,54600.0,35700.0,18900.0,0.3462,163400.0,51.0,44.3,0,0.0,0,0.263,44.6,4.0,conservative
SAARTHI103572,Isha Reddy,48,salaried,4,78300.0,53100.0,25200.0,0.3218,1091100.0,73.9,11.6,1,13500.0,1,0.374,3.5,1.0,conservative
SAARTHI103573,Karan Sharma,34,business_owner,4,48800.0,36800.0,12000.0,0.2459,133300.0,64.3,28.9,0,0.0,0,0.333,87.0,16.7,conservative
SAARTHI103574,Deepak Desai,59,salaried,2,60100.0,32500.0,27600.0,0.4592,390300.0,46.6,40.9,1,11600.0,0,0.086,75.5,9.7,conservative
SAARTHI103575,Rohit Reddy,48,salaried,2,57000.0,34300.0,22700.0,0.3982,1831400.0,49.7,41.1,1,12200.0,1,0.292,74.5,13.2,conservative
SAARTHI103576,Meera Verma,47,business_owner,2,106600.0,67200.0,39400.0,0.3696,5127400.0,34.2,63.1,0,0.0,0,0.28,49.7,5.7,moderate
SAARTHI103577,Kavya Bhatt,55,self_employed,4,77600.0,56000.0,21600.0,0.2784,2412000.0,34.8,50.8,1,12300.0,1,0.441,34.7,7.3,conservative
SAARTHI103578,Nikhil Bhatt,56,business_owner,3,86200.0,57500.0,28700.0,0.3329,465000.0,14.3,80.8,1,13100.0,1,0.208,49.8,18.3,conservative
SAARTHI103579,Arjun Das,25,self_employed,1,24900.0,13700.0,11200.0,0.4498,48000.0,50.0,40.4,0,0.0,0,0.475,58.0,12.6,aggressive
SAARTHI103580,Shreya Reddy,56,self_employed,4,57300.0,46200.0,11100.0,0.1937,819900.0,58.6,37.6,0,0.0,0,0.418,39.2,21.8,conservative
SAARTHI103581,Manish Singh,51,salaried,1,48700.0,21700.0,27000.0,0.5544,740400.0,43.6,47.8,0,0.0,0,0.262,25.0,15.7,aggressive
SAARTHI103582,Kavya Verma,30,salaried,3,79500.0,45400.0,34100.0,0.4289,1055900.0,27.5,64.4,1,16800.0,0,0.268,57.3,5.2,moderate
SAARTHI103583,Deepak Iyer,33,self_employed,4,63900.0,39000.0,24900.0,0.3897,1442900.0,46.3,49.8,1,6800.0,0,0.254,51.5,11.2,moderate
SAARTHI103584,Rohit Singh,51,self_employed,4,56000.0,33400.0,22600.0,0.4036,1235600.0,71.8,13.4,1,11400.0,0,0.338,67.3,18.7,conservative
SAARTHI103585,Rohit Kulkarni,30,business_owner,0,47900.0,13400.0,34500.0,0.7203,132300.0,63.0,34.9,1,12300.0,0,0.191,74.1,12.3,aggressive
SAARTHI103586,Ritu Iyer,39,salaried,1,43000.0,26600.0,16400.0,0.3814,482300.0,44.4,49.0,1,4600.0,0,0.302,66.2,14.3,moderate
SAARTHI103587,Anjali Rao,48,salaried,3,50300.0,24800.0,25500.0,0.507,964000.0,85.9,13.6,1,6100.0,0,0.196,19.5,17.7,aggressive
SAARTHI103588,Sanjay Nair,47,salaried,0,71900.0,33500.0,38400.0,0.5341,264900.0,99.0,0.0,0,0.0,0,0.354,44.0,1.0,moderate
SAARTHI103589,Suresh Sharma,57,salaried,0,66800.0,21500.0,45300.0,0.6781,2609600.0,35.4,57.7,1,18300.0,0,0.284,50.0,15.2,aggressive
SAARTHI103590,Shreya Reddy,26,salaried,1,106000.0,58400.0,47600.0,0.4491,613800.0,40.1,51.5,1,14200.0,0,0.261,63.8,18.5,aggressive
SAARTHI103591,Priya Verma,33,self_employed,2,84400.0,39600.0,44800.0,0.5308,1887700.0,58.9,30.6,1,20900.0,0,0.269,63.3,5.2,moderate
SAARTHI103592,Ananya Gupta,60,salaried,0,106500.0,37000.0,69500.0,0.6526,2929800.0,26.7,61.8,1,40700.0,0,0.21,40.7,17.3,aggressive
SAARTHI103593,Aditya Reddy,44,salaried,0,74100.0,34600.0,39500.0,0.5331,784900.0,62.0,23.5,0,0.0,0,0.318,33.5,11.0,aggressive
SAARTHI103594,Aditya Iyer,31,salaried,1,41300.0,17800.0,23500.0,0.569,241500.0,47.0,40.0,1,5900.0,0,0.172,65.8,1.0,moderate
SAARTHI103595,Neha Patel,33,self_employed,2,65500.0,32000.0,33500.0,0.5115,1689100.0,52.4,42.7,1,10000.0,0,0.374,53.1,14.5,aggressive
SAARTHI103596,Divya Sharma,35,business_owner,2,57500.0,31900.0,25600.0,0.4452,1956100.0,33.5,55.6,1,13400.0,1,0.319,52.3,9.7,moderate
SAARTHI103597,Rahul Sharma,43,salaried,3,102500.0,67300.0,35200.0,0.3434,2539700.0,29.2,69.7,1,10900.0,0,0.278,32.6,8.8,moderate
SAARTHI103598,Rahul Joshi,33,salaried,4,58000.0,32300.0,25700.0,0.4431,3626300.0,5.3,92.7,1,7100.0,0,0.356,92.3,12.5,moderate
SAARTHI103599,Meera Joshi,46,salaried,0,66800.0,24100.0,42700.0,0.6392,317800.0,74.7,18.4,1,11200.0,0,0.309,47.7,5.3,aggressive
SAARTHI103600,Ananya Patel,39,salaried,3,57800.0,33900.0,23900.0,0.4135,383100.0,63.8,29.3,0,0.0,0,0.214,44.8,13.8,moderate
SAARTHI103601,Aarav Desai,45,salaried,0,108500.0,54100.0,54400.0,0.5014,727800.0,58.5,33.9,0,0.0,0,0.412,50.5,5.5,moderate
SAARTHI103602,Shreya Reddy,28,business_owner,1,33100.0,20700.0,12400.0,0.3746,492500.0,52.0,40.9,0,0.0,0,0.089,44.6,19.5,aggressive
SAARTHI103603,Ritu Chatterjee,46,business_owner,1,141700.0,56500.0,85200.0,0.6013,1779100.0,0.0,90.4,0,0.0,0,0.378,14.6,17.2,aggressive
SAARTHI103604,Isha Singh,58,salaried,3,69300.0,38600.0,30700.0,0.443,1906700.0,30.0,55.7,1,11700.0,0,0.289,52.7,18.4,moderate
SAARTHI103605,Shreya Nair,27,salaried,1,25800.0,15500.0,10300.0,0.3992,127500.0,39.9,57.5,0,0.0,0,0.399,15.1,13.2,aggressive
SAARTHI103606,Karan Reddy,34,salaried,4,39400.0,31800.0,7600.0,0.1929,2576500.0,23.4,71.2,1,4500.0,1,0.471,53.4,6.1,conservative
SAARTHI103607,Isha Gupta,49,salaried,1,43400.0,17600.0,25800.0,0.5945,1499400.0,11.1,87.8,1,12800.0,0,0.242,8.1,6.1,aggressive
SAARTHI103608,Aarav Rao,46,salaried,4,75500.0,42500.0,33000.0,0.4371,277800.0,25.5,71.5,1,17200.0,0,0.27,0.0,3.9,moderate
SAARTHI103609,Kavya Sharma,48,self_employed,4,51000.0,33900.0,17100.0,0.3353,1052200.0,46.0,39.2,1,10100.0,1,0.348,61.8,7.6,conservative
SAARTHI103610,Rohit Bhatt,43,salaried,2,62200.0,30400.0,31800.0,0.5113,1066300.0,46.0,53.4,1,11200.0,0,0.191,20.5,5.7,moderate
SAARTHI103611,Karan Reddy,48,self_employed,0,94800.0,36200.0,58600.0,0.6181,290800.0,63.2,33.6,1,13300.0,0,0.247,52.2,12.9,aggressive
SAARTHI103612,Kavya Singh,45,salaried,3,50400.0,30600.0,19800.0,0.3929,829300.0,86.3,7.3,1,9900.0,0,0.274,50.9,4.4,conservative
SAARTHI103613,Kavya Patel,24,self_employed,2,39200.0,26600.0,12600.0,0.3214,1793000.0,58.7,36.9,0,0.0,0,0.215,51.8,6.1,moderate
SAARTHI103614,Karan Desai,51,self_employed,1,50800.0,19200.0,31600.0,0.622,1369600.0,41.5,50.3,1,11900.0,0,0.234,28.8,8.1,aggressive
SAARTHI103615,Kavya Iyer,39,salaried,2,49000.0,33100.0,15900.0,0.3245,2015300.0,81.0,4.1,0,0.0,0,0.389,45.6,5.1,conservative
SAARTHI103616,Meera Nair,24,salaried,1,129600.0,57400.0,72200.0,0.5571,934700.0,13.4,76.0,0,0.0,0,0.348,29.4,8.3,aggressive
SAARTHI103617,Pooja Rao,37,self_employed,1,74000.0,38900.0,35100.0,0.4743,170700.0,3.4,90.5,0,0.0,0,0.283,66.3,13.9,aggressive
SAARTHI103618,Karan Reddy,38,salaried,4,50000.0,38700.0,11300.0,0.226,775400.0,27.3,62.5,1,4600.0,1,0.342,39.9,3.3,conservative
SAARTHI103619,Sanjay Das,25,salaried,1,33200.0,17400.0,15800.0,0.4759,512500.0,61.2,25.7,0,0.0,0,0.271,40.0,3.2,moderate
SAARTHI103620,Kavya Sharma,60,salaried,2,73600.0,37800.0,35800.0,0.4864,920700.0,48.4,48.2,1,8200.0,0,0.139,61.7,8.7,conservative
SAARTHI103621,Aarav Bhatt,30,salaried,3,49800.0,32400.0,17400.0,0.3494,586600.0,22.4,66.8,1,6400.0,1,0.226,34.3,2.4,conservative
SAARTHI103622,Pooja Kulkarni,34,self_employed,1,46200.0,22100.0,24100.0,0.5216,359000.0,30.5,60.3,0,0.0,0,0.378,5.2,18.4,aggressive
SAARTHI103623,Isha Verma,39,salaried,3,66200.0,41800.0,24400.0,0.3686,608000.0,20.2,68.8,1,14400.0,0,0.422,24.3,5.0,conservative
SAARTHI103624,Shreya Chatterjee,54,salaried,4,54900.0,33600.0,21300.0,0.388,703000.0,20.2,78.5,1,8100.0,0,0.235,70.5,8.9,conservative
SAARTHI103625,Sanjay Sharma,50,salaried,4,51300.0,36300.0,15000.0,0.2924,1081800.0,76.0,13.0,1,8300.0,2,0.427,51.0,11.3,conservative
SAARTHI103626,Ananya Bhatt,52,self_employed,0,78100.0,25300.0,52800.0,0.6761,3496400.0,42.1,46.1,1,30700.0,0,0.161,47.9,3.4,aggressive
SAARTHI103627,Suresh Verma,31,self_employed,2,33400.0,15000.0,18400.0,0.5509,665600.0,80.4,9.3,1,7000.0,1,0.241,50.5,4.7,moderate
SAARTHI103628,Divya Nair,54,salaried,0,84500.0,27300.0,57200.0,0.6769,468000.0,27.2,69.8,0,0.0,0,0.258,80.8,7.2,moderate
SAARTHI103629,Pooja Kulkarni,54,salaried,3,68700.0,39800.0,28900.0,0.4207,2251300.0,54.8,42.8,0,0.0,0,0.282,0.9,13.9,moderate
SAARTHI103630,Pooja Gupta,40,salaried,1,33800.0,12100.0,21700.0,0.642,1463000.0,49.5,39.4,1,4600.0,0,0.211,39.3,21.4,aggressive
SAARTHI103631,Isha Bhatt,43,salaried,4,61100.0,34700.0,26400.0,0.4321,6487100.0,62.6,27.7,1,10400.0,1,0.317,47.0,19.7,moderate
SAARTHI103632,Ananya Rao,23,salaried,0,19700.0,6900.0,12800.0,0.6497,717500.0,50.1,35.1,0,0.0,0,0.342,41.6,18.6,aggressive
SAARTHI103633,Meera Singh,51,salaried,4,80900.0,61700.0,19200.0,0.2373,711600.0,64.7,28.5,0,0.0,0,0.204,67.8,1.2,conservative
SAARTHI103634,Aarav Verma,59,salaried,1,69200.0,28100.0,41100.0,0.5939,1281500.0,56.1,40.5,1,22000.0,0,0.292,61.3,5.1,moderate
SAARTHI103635,Karan Rao,40,self_employed,4,113900.0,58600.0,55300.0,0.4855,1265400.0,23.2,65.3,1,24800.0,1,0.384,40.5,16.9,moderate
SAARTHI103636,Priya Menon,43,salaried,0,83900.0,39600.0,44300.0,0.528,1256800.0,59.7,29.1,1,16100.0,0,0.254,7.3,20.2,aggressive
SAARTHI103637,Anjali Patel,41,self_employed,1,44100.0,28500.0,15600.0,0.3537,1535300.0,42.9,49.3,1,6600.0,1,0.268,100.0,15.2,conservative
SAARTHI103638,Ritu Patel,25,salaried,1,18900.0,9200.0,9700.0,0.5132,1005800.0,29.5,59.3,1,4200.0,0,0.216,44.6,15.2,aggressive
SAARTHI103639,Ananya Menon,46,salaried,4,50200.0,31500.0,18700.0,0.3725,2956900.0,58.9,36.4,1,8500.0,1,0.494,49.5,6.0,conservative
SAARTHI103640,Ananya Patel,50,salaried,3,48400.0,33900.0,14500.0,0.2996,315500.0,63.4,33.4,1,8200.0,1,0.459,76.8,19.5,conservative
SAARTHI103641,Kavya Rao,58,self_employed,4,129900.0,92100.0,37800.0,0.291,3379100.0,35.3,62.8,1,11300.0,1,0.3,40.5,4.2,conservative
SAARTHI103642,Aarav Patel,58,self_employed,2,76000.0,43900.0,32100.0,0.4224,2018700.0,38.0,57.6,0,0.0,0,0.413,75.0,1.0,conservative
SAARTHI103643,Rohit Desai,41,salaried,3,78200.0,41600.0,36600.0,0.468,611500.0,17.3,72.9,1,10100.0,0,0.252,38.9,14.0,moderate
SAARTHI103644,Sanjay Das,59,self_employed,3,72000.0,45100.0,26900.0,0.3736,575600.0,8.9,87.2,0,0.0,0,0.3,87.8,5.7,conservative
SAARTHI103645,Anjali Iyer,42,salaried,3,55000.0,25400.0,29600.0,0.5382,1195100.0,40.2,46.5,0,0.0,0,0.194,54.3,1.4,moderate
SAARTHI103646,Pooja Desai,47,salaried,4,62000.0,35600.0,26400.0,0.4258,1773400.0,60.8,35.5,0,0.0,0,0.14,31.6,13.9,moderate
SAARTHI103647,Meera Desai,45,salaried,4,86700.0,65800.0,20900.0,0.2411,373300.0,33.5,56.2,1,7700.0,2,0.282,98.1,1.0,conservative
SAARTHI103648,Suresh Desai,60,salaried,2,80400.0,52800.0,27600.0,0.3433,2615700.0,73.6,18.5,0,0.0,0,0.28,61.4,12.5,conservative
SAARTHI103649,Priya Reddy,50,salaried,2,50100.0,29000.0,21100.0,0.4212,686300.0,40.9,55.9,0,0.0,0,0.345,33.2,7.1,moderate
SAARTHI103650,Manish Nair,26,business_owner,3,108600.0,44700.0,63900.0,0.5884,723900.0,41.0,50.7,1,35300.0,0,0.341,12.3,18.8,aggressive
SAARTHI103651,Ritu Sharma,24,salaried,3,37000.0,17600.0,19400.0,0.5243,847000.0,39.2,46.5,0,0.0,0,0.28,59.9,11.9,aggressive
SAARTHI103652,Nikhil Bhatt,37,salaried,4,46200.0,26300.0,19900.0,0.4307,1497400.0,64.6,21.2,0,0.0,0,0.216,76.8,15.0,moderate
SAARTHI103653,Arjun Chatterjee,42,salaried,3,29200.0,16600.0,12600.0,0.4315,1036000.0,25.8,69.8,1,4200.0,1,0.246,54.9,2.7,conservative
SAARTHI103654,Rohit Reddy,48,salaried,4,76800.0,39700.0,37100.0,0.4831,273500.0,42.4,49.6,1,17100.0,0,0.441,52.6,1.0,conservative
SAARTHI103655,Vikram Iyer,40,salaried,3,58200.0,32800.0,25400.0,0.4364,120700.0,34.1,63.6,1,8000.0,0,0.361,80.6,7.0,conservative
SAARTHI103656,Meera Bhatt,42,business_owner,4,75000.0,59200.0,15800.0,0.2107,958700.0,33.8,59.2,0,0.0,0,0.466,64.0,12.3,conservative
SAARTHI103657,Rohit Nair,57,self_employed,3,68200.0,42400.0,25800.0,0.3783,1078600.0,45.7,49.5,1,6300.0,2,0.473,33.0,9.6,conservative
SAARTHI103658,Ananya Menon,35,salaried,4,42700.0,27700.0,15000.0,0.3513,3006700.0,42.7,43.4,0,0.0,0,0.258,34.4,15.5,moderate
SAARTHI103659,Pooja Iyer,41,self_employed,0,53600.0,19200.0,34400.0,0.6418,2040700.0,66.0,24.5,1,20300.0,0,0.348,54.4,14.3,aggressive
SAARTHI103660,Sneha Iyer,43,salaried,4,68300.0,33000.0,35300.0,0.5168,551700.0,44.8,52.4,1,16300.0,0,0.211,55.7,2.3,conservative
SAARTHI103661,Ananya Patel,40,salaried,1,69700.0,26800.0,42900.0,0.6155,1604200.0,56.1,29.0,1,14100.0,0,0.371,66.6,13.2,aggressive
SAARTHI103662,Kavya Reddy,59,salaried,3,69500.0,30200.0,39300.0,0.5655,1094300.0,48.5,41.1,1,17000.0,0,0.36,51.8,10.2,conservative
SAARTHI103663,Suresh Gupta,59,salaried,1,94800.0,47600.0,47200.0,0.4979,1787900.0,73.1,24.9,0,0.0,0,0.105,60.0,18.0,moderate
SAARTHI103664,Arjun Patel,42,salaried,2,56700.0,32600.0,24100.0,0.425,1689100.0,39.0,49.0,1,6600.0,0,0.342,54.2,4.2,conservative
SAARTHI103665,Suresh Gupta,39,self_employed,3,49700.0,24800.0,24900.0,0.501,1470400.0,39.0,52.6,1,7900.0,0,0.218,66.2,5.2,conservative
SAARTHI103666,Nikhil Desai,44,salaried,2,63700.0,35200.0,28500.0,0.4474,2416300.0,59.9,34.1,1,11900.0,1,0.272,62.5,12.2,conservative
SAARTHI103667,Suresh Menon,29,business_owner,3,35100.0,25200.0,9900.0,0.2821,936800.0,38.7,58.4,1,5300.0,1,0.268,43.7,17.7,conservative
SAARTHI103668,Ritu Sharma,38,self_employed,0,61900.0,38800.0,23100.0,0.3732,1143800.0,55.0,40.8,1,5800.0,0,0.396,43.4,9.8,moderate
SAARTHI103669,Sanjay Gupta,30,self_employed,4,28600.0,20000.0,8600.0,0.3007,101500.0,91.8,5.7,0,0.0,0,0.263,56.1,12.2,conservative
SAARTHI103670,Arjun Singh,27,salaried,2,29800.0,15600.0,14200.0,0.4765,2983200.0,25.4,62.5,1,6300.0,0,0.183,47.9,10.0,aggressive
SAARTHI103671,Neha Patel,25,business_owner,3,23600.0,15400.0,8200.0,0.3475,781800.0,75.6,20.3,0,0.0,0,0.245,77.0,8.9,conservative
